participantId,accountId,currentAccountId,currentPlatformId,matchHistoryUri,platformId,summonerId,summonerName
2,90yfoetUzwyYeHI7ietWTpobTIlKuGhCSS4--ydwKBxlBK0,90yfoetUzwyYeHI7ietWTpobTIlKuGhCSS4--ydwKBxlBK0,BR1,/v1/stats/player_history/BR1/206083563,BR1,Vji1vsLD_LAfHX6ah43p5d2gFuNOBT0862JXhamedbnAcRg,lagartin safo
3,x2DG6fbw3Vf1b-13ItTnEccq1yI7qfNA9aBKhh8g3WP3AJs,x2DG6fbw3Vf1b-13ItTnEccq1yI7qfNA9aBKhh8g3WP3AJs,BR1,/v1/stats/player_history/BR1/202711983,BR1,-G6_dGqU0hKkIyYKOEZJfGaPrRypO6Ofv7IuPyPr3zOvPA,Pdl
4,N7cMnjr6FCkG2aG2KH1cRAo9qj1oe8s7OuMqqA1Y1cmvbrY,N7cMnjr6FCkG2aG2KH1cRAo9qj1oe8s7OuMqqA1Y1cmvbrY,BR1,/v1/stats/player_history/BR1/205409058,BR1,ZKSOKKqfkLgiP504quaH8oZrgLAl_sm0LMyogJpqwISJKw,kaique2
5,lJIeyn5LnXFHlsHS-Wx2XTtEtqAa4VitRR6IYwu9EhcyixE,lJIeyn5LnXFHlsHS-Wx2XTtEtqAa4VitRR6IYwu9EhcyixE,BR1,/v1/stats/player_history/BR1/213456104,BR1,bjUxa1fa2WzdIYcOhYHngLlk8e8fGjPGCmNO36GFgLbAsM8,Olkaida
6,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
7,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,BR1,/v1/stats/player_history/BR1/202648015,BR1,PviIdiOKdAZi9lTkKtqJbcGGxFY_tIGtZ3wRbkkkOp2IfQ,procuro duo fiel
8,JOCInFLf4Atm40SBhdyaAv31x6KE899ir69zgh1jQiVXE1s,JOCInFLf4Atm40SBhdyaAv31x6KE899ir69zgh1jQiVXE1s,BR1,/v1/stats/player_history/BR1/200354626,BR1,_B4ssQiiEo42dT8HIMuWNiRCfaLNd7QbAgTepH7Rm1LP9w,Arlon547
9,Hp-16MNVKolVcLfGpDIRFWSp-T6L2iAYS_MrKWuSOO835Q,gdZH8NcOjVlRuAekx2djj17ixzCYZG5F44G3XqneqnY,BR1,/v1/stats/player_history/NA/39046463,NA,h57MK72ocMIf6zzI1sG6HoTCJsuihwcGSTU4d5XalleS,M A R G A R I D0
10,F6AKgTSFvLZiF42SWQkBwPfohAZaSAmnnss3bCGGesqthlk,F6AKgTSFvLZiF42SWQkBwPfohAZaSAmnnss3bCGGesqthlk,BR1,/v1/stats/player_history/BR1/204513798,BR1,hOZUBqc1qz0nsDcWc6srhbpBv1i9dKXvTFX_8Ct6HEIa8Q,lolol
1,6WkpjmqvHnO06pF_Mx3bSLHaqiRpszr79sbxoQVjkVB71-U,6WkpjmqvHnO06pF_Mx3bSLHaqiRpszr79sbxoQVjkVB71-U,BR1,/v1/stats/player_history/BR1/204769257,BR1,pxjE0LUrJt7KN-KHSIm7mMlzdHwZgrzhOUGmA8GoidQCIQ,Dah pra ganhar
2,F6AKgTSFvLZiF42SWQkBwPfohAZaSAmnnss3bCGGesqthlk,F6AKgTSFvLZiF42SWQkBwPfohAZaSAmnnss3bCGGesqthlk,BR1,/v1/stats/player_history/BR1/204513798,BR1,hOZUBqc1qz0nsDcWc6srhbpBv1i9dKXvTFX_8Ct6HEIa8Q,lolol
3,hK-DmbEHQd6ejc7ADhiWY7GddN2b_slHC5ElC8-Pycwa3kE,hK-DmbEHQd6ejc7ADhiWY7GddN2b_slHC5ElC8-Pycwa3kE,BR1,/v1/stats/player_history/BR1/209760512,BR1,UshptD19oxqDSBc8TzagPLUZ_iZmD0GcAkPahNbg63J98Dg,evr0t
4,cnpaNW-XxuZf0UidHdL6J37zVVthieZZilaS76zghFjfyGQ,cnpaNW-XxuZf0UidHdL6J37zVVthieZZilaS76zghFjfyGQ,BR1,/v1/stats/player_history/BR1/213385908,BR1,ih4E9vzfjpeM9oZ0PszVBU5arBsdZIf9-0unMJXj00XWuuI,Mewkyo
5,AtpGoqo8lHNhD4IXKJS_lgd84wVk8-P6EB001OzbaS0,AtpGoqo8lHNhD4IXKJS_lgd84wVk8-P6EB001OzbaS0,BR1,/v1/stats/player_history/BR1/808137,BR1,yf8mYHrMaUuO780e7gGA9O5IgofkffACfP7m-LHAo0A_,sayajireN
6,5nJPV3F0HL3WedMjaGVOx9NBWd4PaAzFX2KAzC04lFdZew,OSGFhy-Mil1kY50ah2VX4EDnqU10Msl7obdCOOCUTFY,BR1,/v1/stats/player_history/NA1/48520324,NA1,I8L4iLdF90Heb8E12eIVZ2zrBdj0tPDApRtn7LcTqbVq,ACE ON FIRE
7,7u2ssYJNUOn-JInS3Z4_AJq22RMRQuAB6fSNZj1Pj0n9_l_JsDj57GAe,7u2ssYJNUOn-JInS3Z4_AJq22RMRQuAB6fSNZj1Pj0n9_l_JsDj57GAe,BR1,/v1/stats/player_history/BR1/1979386513083232,BR1,Ef0nutJ3cc1Q6gRxPo3YBMgio5RjY_FFMf48FdyvcRIm16I,TENENTE SASÁ
8,1X6Am8C4A8phP8MDN1XF0Rhb8QjKTxYJhVSME5zbCMZm6BM,1X6Am8C4A8phP8MDN1XF0Rhb8QjKTxYJhVSME5zbCMZm6BM,BR1,/v1/stats/player_history/BR1/209133970,BR1,fhRpdz7_50syCFmOVm1tzrZ2OjD0ntUCou3eATZCu4rbQp4,Meck2
9,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
10,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,BR1,/v1/stats/player_history/BR1/202648015,BR1,PviIdiOKdAZi9lTkKtqJbcGGxFY_tIGtZ3wRbkkkOp2IfQ,procuro duo fiel
1,zWW9PQGZV_J6OvGAlACoIkUG0D0EppMO9-EDwWWhv90,zWW9PQGZV_J6OvGAlACoIkUG0D0EppMO9-EDwWWhv90,BR1,/v1/stats/player_history/BR1/348747,BR1,PxSUHRfFqXb5EaHQ7YnXVEqpVKEMVViTkxt4_KrR-kcp,jeonggeul
2,4pmMzAd1YQOvoKGO7SltyXkMhKtFHSn5aBvMvDA3q7JZy0k,4pmMzAd1YQOvoKGO7SltyXkMhKtFHSn5aBvMvDA3q7JZy0k,BR1,/v1/stats/player_history/BR1/200844650,BR1,tqefEL9ddHEdLoPBLT4a3w8hISDe_Uk0EswEmxO32MIkxg,dzK
3,b-k4TgIfqk6PsMryYyMkBdI_8IdpPSwwQL5OziYJvT0E,b-k4TgIfqk6PsMryYyMkBdI_8IdpPSwwQL5OziYJvT0E,BR1,/v1/stats/player_history/BR1/1236045,BR1,Eblwe2hxOWS_uanhC-MMgbUdpI1We7Z5V7bKFLwPpOKzHw,P1JACK IS BACK
4,YTlHEi9XD6ueqzHPrULykLhMrbwCaTHuq_9BCmBCDsnfiQ,Ka_Ynu9UXID0pqx14L5G_D6j7dYDosyexw970qZ_cRI,BR1,/v1/stats/player_history/NA/32046992,NA,Ob0kl91dZl-5gvA2wYtOCyzrglKCNxs2Vvs6E6dQRDVc,Scavange
5,UqgQ2e4Tx7frPs4q78hh4zFaDucys3F7hSiLoDDuQfwZpAM,UqgQ2e4Tx7frPs4q78hh4zFaDucys3F7hSiLoDDuQfwZpAM,BR1,/v1/stats/player_history/BR1/209218951,BR1,YpzbP6ol5gi5hBPYOrcoXlRo87t81qdwQ5nae3ljri-hOBs,Road
6,UUR5qevGSQyQi4QWL0Qhx7_UB92uGNg4sAqVCRhnwEwq4qE,UUR5qevGSQyQi4QWL0Qhx7_UB92uGNg4sAqVCRhnwEwq4qE,BR1,/v1/stats/player_history/BR1/211917745,BR1,pfpxIt2Fl6XFOdFXC7kSItVaxB2zxG_0A53CofgA7XvHo7I,c ta doido
7,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
8,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,BR1,/v1/stats/player_history/BR1/202648015,BR1,PviIdiOKdAZi9lTkKtqJbcGGxFY_tIGtZ3wRbkkkOp2IfQ,procuro duo fiel
9,F6AKgTSFvLZiF42SWQkBwPfohAZaSAmnnss3bCGGesqthlk,F6AKgTSFvLZiF42SWQkBwPfohAZaSAmnnss3bCGGesqthlk,BR1,/v1/stats/player_history/BR1/204513798,BR1,hOZUBqc1qz0nsDcWc6srhbpBv1i9dKXvTFX_8Ct6HEIa8Q,lolol
10,cfDJfaXQTEqCeoIe5ik4rhQ-WSSOpKlwwQo5UH0q8gc79Q,Ck9lzgWZg9ir7PVlGWPBRDKznE1THGLSqZdDN_LMH8pZ,BR1,/v1/stats/player_history/NA1/45173484,NA1,DPKSwhVT5AP8DGVPO3MXucfU2bDPk9CNyqp9b1W6LqNvsw,Jukes
1,R5BHUlD1hWjbETDcY_ZOJ9t6Yp1Kd2e0R3qbPcrotUg,R5BHUlD1hWjbETDcY_ZOJ9t6Yp1Kd2e0R3qbPcrotUg,BR1,/v1/stats/player_history/BR1/764333,BR1,hIIzAu5FBgr2goQ-nuxLt6P6hxE87-D5hAlf2O095CzY,BF991
2,bFMORiK58hje11sqaxyxCQvrQnS2GLKD-hhf_2H2W-sLMPdWPuWJQE4U,bFMORiK58hje11sqaxyxCQvrQnS2GLKD-hhf_2H2W-sLMPdWPuWJQE4U,BR1,/v1/stats/player_history/BR1/1951964830239520,BR1,D-dzTznxJr_8w9feJDZHRvl8ePT0Kp-a5JQHUzg6q72zraI,I Love You All
3,iKH5dRpc42a3BpNllvWz9OQSLTSaqpF4h_n_HBaWaosYUN0,iKH5dRpc42a3BpNllvWz9OQSLTSaqpF4h_n_HBaWaosYUN0,BR1,/v1/stats/player_history/BR1/216097602,BR1,EMFT6wN3_l0ayDr2kEfCZ6VM3yv3o9eSCzf4jYKQkD3pPXA,Novo Desafio
4,73dTvOVHxV6J3B-JbItNN06mdqq-hae8wrWvvYKF2LDRaQ,oVM_6mN7lFe-luLQAUOcUKUgyLckE2pgJ5QKJRLdyuo,BR1,/v1/stats/player_history/NA/37595631,NA,Rdd5kryhp-Kj1WJt9OTvjlyf8MTL0VrU7rHDwl7Ef3rY,JAPA FAZ O TCC
5,90yfoetUzwyYeHI7ietWTpobTIlKuGhCSS4--ydwKBxlBK0,90yfoetUzwyYeHI7ietWTpobTIlKuGhCSS4--ydwKBxlBK0,BR1,/v1/stats/player_history/BR1/206083563,BR1,Vji1vsLD_LAfHX6ah43p5d2gFuNOBT0862JXhamedbnAcRg,lagartin safo
6,2ZROSGgbkAKEKERojxx4Fls2YaKzTpJ3TpT5Z3zQzCU,2ZROSGgbkAKEKERojxx4Fls2YaKzTpJ3TpT5Z3zQzCU,BR1,/v1/stats/player_history/BR1/776737,BR1,bgtlbgL-H8XjebRhyI4LAsJW55d3_ejs4ObD7xkUza4x,Eradân
7,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
8,OPYFpBFXtz6WMR5xtNFmK6nNQkTdxktoIa-jDu8wqJjw,OPYFpBFXtz6WMR5xtNFmK6nNQkTdxktoIa-jDu8wqJjw,BR1,/v1/stats/player_history/BR1/1614977,BR1,vGtl4v7rYkCLfkd0cEO3szMCpK06w-kOg-SX5FXBmes58w,4bsolut NGDA
9,1JW7fOSx0JHwh0sTYsBTvke8xlDYG3oKjUhTAWi_dZL5CQ,xlJcdjkLGscWIJ-00RZw0ziiDVO9E1DTZwnpDlZXE6G_CL4,BR1,/v1/stats/player_history/NA/32297665,NA,l1lfcIWRKhdaksnOIwmN4FZ_NKAZjZIsxyozIFHYVxiPHg,dazzling smile
10,FgXrA8kQpauVmjG3mfK03qErfd694REgimCxwrrWlklGVC8,FgXrA8kQpauVmjG3mfK03qErfd694REgimCxwrrWlklGVC8,BR1,/v1/stats/player_history/BR1/201711283,BR1,bzW02AiRh6H1aQl7cJB2AT-NFWoXrKpGp603-3Rb_F_AJw,Mattsz
1,U2Wz98P0MRylrfzH3oVKINuMSyQe1WmZTUOMOMnQok5Qe1E,U2Wz98P0MRylrfzH3oVKINuMSyQe1WmZTUOMOMnQok5Qe1E,BR1,/v1/stats/player_history/BR1/214759547,BR1,yrrdwz8T_wo1b0rKA-tn1y8hNF_KndgEwo1lhLOX7mIXMVs,CARECA POTENTE
2,R5BHUlD1hWjbETDcY_ZOJ9t6Yp1Kd2e0R3qbPcrotUg,R5BHUlD1hWjbETDcY_ZOJ9t6Yp1Kd2e0R3qbPcrotUg,BR1,/v1/stats/player_history/BR1/764333,BR1,hIIzAu5FBgr2goQ-nuxLt6P6hxE87-D5hAlf2O095CzY,BF991
3,7kHEZ9zIC6Oex7NYsdZJ_kS1lBWah8mDwpWpWVYwhmqwU5c,7kHEZ9zIC6Oex7NYsdZJ_kS1lBWah8mDwpWpWVYwhmqwU5c,BR1,/v1/stats/player_history/BR1/203584043,BR1,EvpGMHlpBxoXGGnsHqtksGV-c-y_Rz9nF1HZUeXJopNifA,lofi fan
4,7JqusUbUJ2BzY3lwAskaf4MCE8NiueXUU0vpIchMsfoTlA,2Rk7F0uoL9ej768fVntcK5SmNXHu8YxrptPGEDZPsu9T,BR1,/v1/stats/player_history/NA/33653550,NA,-5ZPeeFFpdlW-uCrvoIJs-VKjqhM7TQG1_SOx_tvE1_aSw,Shirusen
5,NmFjPAdSdN4-zprPNbdoUPUOXKgauQuSSMRXSrvkmJyvA8uirU0bu1XA,NmFjPAdSdN4-zprPNbdoUPUOXKgauQuSSMRXSrvkmJyvA8uirU0bu1XA,BR1,/v1/stats/player_history/BR1/1944785050577472,BR1,XWfUKyhRFFPvHlrXh7qDellSrtg8wxw8dDoHOPmvrwXkg0A,I should give up
6,TNKHQvMBiBM91GdgLrCOKT2AI6sPuynmPGNcz5_p6ln3eIw,TNKHQvMBiBM91GdgLrCOKT2AI6sPuynmPGNcz5_p6ln3eIw,BR1,/v1/stats/player_history/BR1/210174843,BR1,b0dydZdlW2KCDihZ-Ypwz61Gf8q8aayIgZujCZf5ZRr_pZA,Copy
7,PA9A03N0uywDOqK7nXMY2qIWPN6MN7kOc_HST1EN6M9KIQ,JnfELPrd0i92kmvfWh4gDQftxKp41hj1eqAWztt554A,BR1,/v1/stats/player_history/NA/33751359,NA,xi8gYY17EGCHrx4uSTaPDC1M-Z1Dq_B9H52ak3SpoQu4,J R C
8,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
9,OPYFpBFXtz6WMR5xtNFmK6nNQkTdxktoIa-jDu8wqJjw,OPYFpBFXtz6WMR5xtNFmK6nNQkTdxktoIa-jDu8wqJjw,BR1,/v1/stats/player_history/BR1/1614977,BR1,vGtl4v7rYkCLfkd0cEO3szMCpK06w-kOg-SX5FXBmes58w,4bsolut NGDA
10,75rJRwhqw34EajMkuKIBhJRSQniplbuTPFJjCwlCKwL_,75rJRwhqw34EajMkuKIBhJRSQniplbuTPFJjCwlCKwL_,BR1,/v1/stats/player_history/BR1/1256598,BR1,ak1oZphzrBvxMuXUt3vKW71_KsIWse0HJ2S-82Th9is2pg,yKavA
1,xRnsOkLh-DxIpxLQTlBQtO9I5zqUAgLP2aZNe8vRylYe3w,DuuUnFiFBu5bxQ7q9_FTJgwYRRonVxzal66sPO39EZmYzlU,BR1,/v1/stats/player_history/NA/37949934,NA,LwYRZRRdkuHR9ChYTinJk0NlHq8Wv4xIThmE7sd4RPZNnEU,HISOKA1
2,gl001vcdEG5YuJ7r3Z3WKOxoaSHFPPpqLzDQSldBU3db9aU,gl001vcdEG5YuJ7r3Z3WKOxoaSHFPPpqLzDQSldBU3db9aU,BR1,/v1/stats/player_history/BR1/201621393,BR1,HaAEAGC1BjydJ7ov-eoudDM5SW5q5BuHa6hP96xRMA0Xew,Barry1
3,L7C-JHUfV9zvYs_w2sldoMpfG1ZM2lurri2FnhBxSlz21Jw,L7C-JHUfV9zvYs_w2sldoMpfG1ZM2lurri2FnhBxSlz21Jw,BR1,/v1/stats/player_history/BR1/200550617,BR1,f6WixqFaUFqePIvtfW8BHOmMF5VAGjKsY7YUvt9-0U3P5w,l try so hard
4,qvDZenkopSIjpPXsXG2ygunJPYK6rp9Wq_qtyU0qoahSNXY,qvDZenkopSIjpPXsXG2ygunJPYK6rp9Wq_qtyU0qoahSNXY,BR1,/v1/stats/player_history/BR1/200184873,BR1,OqzeetPcxVGrP9dyUtSnnWo141CoXm5h20er6kRSHumudQ,RED Aegis
5,cKswwz0nbOhv0mydXrgVKhqlfUVSGyCZpYmW1sElPO3k,cKswwz0nbOhv0mydXrgVKhqlfUVSGyCZpYmW1sElPO3k,BR1,/v1/stats/player_history/BR1/1039726,BR1,8smZjIJHuFdkyr7JhAzTdTT7W8Lnv0KCIxMSf7jnFayOvg,Kouy
6,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
7,OPYFpBFXtz6WMR5xtNFmK6nNQkTdxktoIa-jDu8wqJjw,OPYFpBFXtz6WMR5xtNFmK6nNQkTdxktoIa-jDu8wqJjw,BR1,/v1/stats/player_history/BR1/1614977,BR1,vGtl4v7rYkCLfkd0cEO3szMCpK06w-kOg-SX5FXBmes58w,4bsolut NGDA
8,1JW7fOSx0JHwh0sTYsBTvke8xlDYG3oKjUhTAWi_dZL5CQ,xlJcdjkLGscWIJ-00RZw0ziiDVO9E1DTZwnpDlZXE6G_CL4,BR1,/v1/stats/player_history/NA/32297665,NA,l1lfcIWRKhdaksnOIwmN4FZ_NKAZjZIsxyozIFHYVxiPHg,dazzling smile
9,pcp7CIzpg1uhN65brP5EzV8piDMPq_oQhXVUQmJsPUOX8-R8AiwAY3ww,pcp7CIzpg1uhN65brP5EzV8piDMPq_oQhXVUQmJsPUOX8-R8AiwAY3ww,BR1,/v1/stats/player_history/BR1/2017250817321056,BR1,senxGqQa0Sluc0pG2p08lUKYJpYqT1_sIUksC9jFIGiJQuA,24 08 2018
10,1n7IOD1QGORUEb6ktX-Domc_ghKaYoqUo2QXDxe2RBPnGw,XMpaLK3hCgiXSb2C4QP7U3sS19vqIJ2hUywnfYG1sbc,BR1,/v1/stats/player_history/NA/39294323,NA,LkQNJbFon4cOPB-o7khqWJifxFNJVVkBVe-xlciIwaTC,Amazing Zuao
1,atTek7exHKMnms1vlGxVJM0pByxdNfx2xuDhm9bE_yw3Sko,atTek7exHKMnms1vlGxVJM0pByxdNfx2xuDhm9bE_yw3Sko,BR1,/v1/stats/player_history/BR1/203456407,BR1,jryBpwtcFISHymnY6cUnu5n36oB6xkRxReBu4QXZHRKPWw,Corsair Quinn
2,mnVNeVJ9MxVkwnI2C2_4-wpL8l3f80BZaAndCsrMzDuTwA,UJTbKGZn8wSjjEMM_Zuh8J6pGrPhD4uaA1evXswV3W4,BR1,/v1/stats/player_history/NA1/43124241,NA1,OM5tx9PEu5NQxOmLrnX3OLb5679L-XtnZ-ZiYD_HTaQ-,Mandioquinhaa
3,WO9pmokfkZ-fipnKAs3ynlYSxnQ2N-2jSUYKDW5NInvsXg,SV2ShKe4VbwkdU5k8uh288Ptwbt4xJrkEQvVa9H4tp9a,BR1,/v1/stats/player_history/NA/34750423,NA,B2H8QaxGLjQ_SwwmaXGgm8XE3c3wSPmLm-r5iu_E-IkUhA,Rain1ng
4,UUR5qevGSQyQi4QWL0Qhx7_UB92uGNg4sAqVCRhnwEwq4qE,UUR5qevGSQyQi4QWL0Qhx7_UB92uGNg4sAqVCRhnwEwq4qE,BR1,/v1/stats/player_history/BR1/211917745,BR1,pfpxIt2Fl6XFOdFXC7kSItVaxB2zxG_0A53CofgA7XvHo7I,Roelly Winklaar
5,K6VNnlpX_FhzUOBoUtav_pltCZm2HiWtY3xiSimQE5k4_Q,PciYJKEvF5NuSCJoCoESamyb2wmZdkNjg8b1lDa7wT0,BR1,/v1/stats/player_history/NA1/42185690,NA1,x7HexkVq_4hJxb2qPVy7kHuYV7XftVs-p_7PvpXftgcC,use your Mind
6,FmEtDLpLbaAulzI216uB7FZAxmQxvi9ACXQ_8IyfEJ-IZw,U1ScWfMH9DX0XcgFJJWu5H4VnhHwYZJEyefBGwC-7kI,BR1,/v1/stats/player_history/NA/38808504,NA,CdNGYvPJG706_PMytn0hqU1CY0AEJKSH7Aj0aKM9nTeP,nikto
7,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
8,mMThBPnRkJQ-fWFKfyiOc8hnX3Dq7CKUdhctjGp252Es-JA,mMThBPnRkJQ-fWFKfyiOc8hnX3Dq7CKUdhctjGp252Es-JA,BR1,/v1/stats/player_history/BR1/200320407,BR1,7R_xo9i0mqBMs2gdHmddOXLsY2AFT4IE-CGC2Vf2VZ6HLQ,Sona Sona Sona
9,g7RVa1tR9TizWnkW_AvWtF5evKVtVhK5ZurtFfANb302Xw,Qph8qd5ukcZoDX0G2sSz1uJC4LDPgSxExzxVXc4tY_8,BR1,/v1/stats/player_history/NA/37506187,NA,f_E7JcelKfEMFZ8oE2ruH0nC8HhUD4zFLngdJUW48V48,Archangel Xem
10,pPf-jWKUg9CVQ16BhStteTLpGDkeW139QOf_JWtwHhUig_I,pPf-jWKUg9CVQ16BhStteTLpGDkeW139QOf_JWtwHhUig_I,BR1,/v1/stats/player_history/BR1/200108625,BR1,Ipug7u3Xk2hq4bxl5w7jObh4yuv2UbbcdU2QMGJFlGD7IQ,FORGIVENGRE
1,n5Ra-A_1xdWPDY6yj3ABG5mDQewTM5QAgoYgaSsH4io,n5Ra-A_1xdWPDY6yj3ABG5mDQewTM5QAgoYgaSsH4io,BR1,/v1/stats/player_history/BR1/350693,BR1,bvW302fPPoM_BxhjmIU0SKEbQBjHQD3vNiV3M-ArQVkW,korean beast
2,i4rNM69VBb4jOhfhfkBmj1VN4HaE6OfHFTPXrELCxd5HqEA,i4rNM69VBb4jOhfhfkBmj1VN4HaE6OfHFTPXrELCxd5HqEA,BR1,/v1/stats/player_history/BR1/205937016,BR1,0ag1KpQfyvUPmO9fAyMggthRqtXvFQZaX2tNbSvLM_yqvw,Frumskcalbi
3,mnVNeVJ9MxVkwnI2C2_4-wpL8l3f80BZaAndCsrMzDuTwA,UJTbKGZn8wSjjEMM_Zuh8J6pGrPhD4uaA1evXswV3W4,BR1,/v1/stats/player_history/NA1/43124241,NA1,OM5tx9PEu5NQxOmLrnX3OLb5679L-XtnZ-ZiYD_HTaQ-,Mandioquinhaa
4,X1RsCusYR64mlQOA_L3nTOwqkzSeqw-KNu7vP3bedtZ5-So,X1RsCusYR64mlQOA_L3nTOwqkzSeqw-KNu7vP3bedtZ5-So,BR1,/v1/stats/player_history/BR1/220491834,BR1,ZC_sX7fzEUSdeiHNOLQKTLw6S3iP2AijuGz8TUP3bteuAw8,Paraflinston
5,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,BR1,/v1/stats/player_history/BR1/202648015,BR1,PviIdiOKdAZi9lTkKtqJbcGGxFY_tIGtZ3wRbkkkOp2IfQ,procuro duo fiel
6,FmEtDLpLbaAulzI216uB7FZAxmQxvi9ACXQ_8IyfEJ-IZw,U1ScWfMH9DX0XcgFJJWu5H4VnhHwYZJEyefBGwC-7kI,BR1,/v1/stats/player_history/NA/38808504,NA,CdNGYvPJG706_PMytn0hqU1CY0AEJKSH7Aj0aKM9nTeP,nikto
7,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN
8,HV6IwUqXdHu50e2WBFLpSoVqJ8Wih13IWwLct7NYrqSsTA,sVL_brpafn17bdrSazn6Dj_tgtQNoan3N7zkydEPrYU,BR1,/v1/stats/player_history/NA/36768091,NA,1mxbyWJTJ2nbIKFCG_PLq5KIzdyL0tnJPCAH-fZCK0EO,Days4fun
9,BznzPrfVl4r-M3Bojb2uKQ0Hfidg1NQmD6217L6uIsPQERs,BznzPrfVl4r-M3Bojb2uKQ0Hfidg1NQmD6217L6uIsPQERs,BR1,/v1/stats/player_history/BR1/211934434,BR1,DoE_NPgnY5Jh4W0jY4A7MqF4QoeQXRpn7Dd2ufZmI4-5iuc,Beije a chuva
10,REKeeZi2QHY7PG9m4jAGn7HrdSqdQYbKej-YmFo7G1PAJUI,REKeeZi2QHY7PG9m4jAGn7HrdSqdQYbKej-YmFo7G1PAJUI,BR1,/v1/stats/player_history/BR1/204661894,BR1,i52-ChhpA3YYBwgJtyYH9Cd2z2GP8ootgxKVPDqPqC5aEyQ,Um patinho
1,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,BR1,/v1/stats/player_history/BR1/202648015,BR1,PviIdiOKdAZi9lTkKtqJbcGGxFY_tIGtZ3wRbkkkOp2IfQ,procuro duo fiel
2,N7cMnjr6FCkG2aG2KH1cRAo9qj1oe8s7OuMqqA1Y1cmvbrY,N7cMnjr6FCkG2aG2KH1cRAo9qj1oe8s7OuMqqA1Y1cmvbrY,BR1,/v1/stats/player_history/BR1/205409058,BR1,ZKSOKKqfkLgiP504quaH8oZrgLAl_sm0LMyogJpqwISJKw,kaique2
